"gene","pval","effect","fdr"
"SEC23IP","0.675664549664407","0.0124073440006636",0.704404063892012
"SEC24A","2.95822631163235e-08","-0.452473627783946",6.83088911378335e-08
"SEC24B","7.75067326116279e-05","-0.199491614147627",0.000130319767307572
"SEC24C","0.217374939243098","-0.0971559201300618",0.248345733764871
"SEC24D","2.81145361259291e-19","-1.21386668860631",1.98717736333414e-18
"SEC31A","2.76057876919545e-13","-1.41967189818225",9.98164499555331e-13
"SEC61A1","3.09433625330594e-05","-1.62557287469504",5.41055813732448e-05
"SEC61B","2.45411012541245e-17","-3.82190527026819",1.37466441533194e-16
"SEC61G","2.16756787394189e-16","-4.29724286543017",1.09131559846446e-15
"SEC62","8.71391324471219e-08","0.556859267226468",1.92939746517189e-07
"SEC63","0.000260231605790772","0.19530867617164",0.000415973720288202
"SECISBP2","0.00180067165783404","0.396671374850171",0.00264214711014725
"SECISBP2L","9.82659891802359e-07","0.914838050276785",1.97917986793308e-06
"SEH1L","0.148006308678734","-0.0623439032839532",0.173394764665938
"SEL1L","0.643869613636278","-0.067481397503566",0.674970454639669
"SELENBP1","2.47197733488652e-30","6.65066518511785",1.44120666749331e-28
"SELENOF","0.491147112261246","-0.181848857154585",0.52689789742228
"SELENOH","5.85400401377407e-20","-1.22148660326481",4.57410797364916e-19
"SELENOI","0.0233502080717498","0.116826112900818",0.0303922853541547
"SELENOK","0.000508541030218998","0.304780135331078",0.000788831040734853
"SELENOM","1.98440302843153e-09","-2.69378674458373",5.06799456690924e-09
"SELENON","1.60448087976619e-06","0.493719476839058",3.15926261157799e-06
"SELENOO","1.57256967250649e-12","0.567725403116938",5.30452892269991e-12
"SELENOP","0.0114917891094136","1.33490753702678",0.0155086423907755
"SELENOS","2.75773386664002e-09","-0.748391418853436",6.96181188521755e-09
"SELENOT","0.139962579425276","-0.172076147161136",0.164643182315812
"SELENOW","1.82073446686247e-19","-5.56881254486737",1.32006598248682e-18
"SELL","7.23969629858999e-15","-0.463045420126882",3.09067277426374e-14
"SELP","5.71520989242395e-05","0.209522150490965",9.7173361639436e-05
"SELPLG","1.04131800226052e-05","-1.34421344436364",1.8993162303356e-05
"SEMA3B","4.02909558053153e-26","3.4579564201819",8.96132703272622e-25
"SEMA3C","0.0926369176201643","-2.00574895541839",0.111747251384853
"SEMA3F","9.83045402321576e-10","-1.27372244371105",2.57399584083829e-09
"SEMA3G","5.16094144682377e-12","0.69186035070466",1.66070398679146e-11
"SEMA4A","0.000214123603082283","0.3153028374745",0.000344563099978725
"SEMA4B","1.42779845559915e-07","-0.907829041489721",3.10218069439463e-07
"SEMA4C","1.27708553762735e-06","-0.583912540156595",2.54255886082891e-06
"SEMA4D","2.67633011497857e-10","0.302083539470211",7.36588844214633e-10
"SEMA5A","3.02547213409089e-24","1.77836185275774",4.62597159539259e-23
"SEMA5B","1.27526715081107e-22","-2.93546852818244",1.48349554155153e-21
"SEMA6A","0.00915749323601566","-1.29374299004021",0.0124953304049941
"SEMA6B","1.45589793807016e-05","-0.509340252490308",2.62152090347319e-05
"SEMA7A","0.279032272082636","-0.0217832259322479",0.313204030169767
"SENP1","2.17006797359791e-18","-0.218015410669134",1.37768555050646e-17
"SENP2","0.0291708735914065","0.133319132192915",0.0375124794435041
"SENP3","1.29323897014674e-08","-0.296773074075088",3.08679350117632e-08
